Rk,Player,Age,Team,Lg,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards,Player-additional
548,Pete Harnisch#,33,CIN,NL,0.1,24,49,43,4,8,2,0,1,8,0,0,0,14,0.186,0.186,0.302,0.488,20,0.208,-20,13,1,0,6,0,0,1/H,,harnipe01
549,Israel Alcántara,27,BOS,AL,0.3,21,48,45,9,13,1,0,4,7,0,0,3,7,0.289,0.333,0.578,0.911,123,0.402,128,26,0,0,0,0,0,/DH937,,alcanis01
550,Elmer Dessens,29,CIN,NL,0,37,48,40,6,4,0,0,0,0,0,0,7,16,0.1,0.234,0.1,0.334,-12,0.185,-24,4,0,0,1,0,0,1,,desseel01
551,Bill Selby*,30,CLE,AL,-0.2,30,48,46,8,11,1,0,0,4,0,0,1,9,0.239,0.271,0.261,0.532,36,0.265,37,12,1,1,0,0,0,H/49D57,,selbybi01
552,Raúl Chávez,27,HOU,NL,-0.3,14,47,43,3,11,2,0,1,5,0,0,3,6,0.256,0.298,0.372,0.67,64,0.275,34,16,5,0,0,1,2,2,,chavera01
553,Corey Patterson*,20,CHC,NL,-0.2,11,47,42,9,7,1,0,2,2,1,1,3,14,0.167,0.239,0.333,0.572,45,0.288,58,14,0,1,1,0,0,8/H,,patteco01
554,Denny Neagle*,31,CIN,NL,0.1,18,46,37,1,7,2,0,0,3,0,0,2,9,0.189,0.231,0.243,0.474,19,0.217,-17,9,0,0,7,0,0,1/H,,neaglde01
555,Brad Penny,22,FLA,NL,-0.3,23,46,45,2,5,0,0,0,2,0,0,0,17,0.111,0.111,0.111,0.222,-42,0.1,-76,5,0,0,1,0,0,1/H,,pennybr01
556,Shane Reynolds,32,HOU,NL,0.2,20,46,40,2,9,1,0,1,2,0,0,1,13,0.225,0.262,0.325,0.587,43,0.262,20,13,1,1,4,0,0,1,AS,reynosh01
557,Kerry Wood,23,CHC,NL,0.3,23,46,40,6,10,0,0,1,4,0,0,2,10,0.25,0.286,0.325,0.611,56,0.274,40,13,0,0,4,0,0,1/H,,woodke02
558,Adam Eaton,22,SDP,NL,0.7,21,45,38,6,11,2,0,0,4,2,0,6,10,0.289,0.4,0.342,0.742,97,0.359,103,13,1,1,0,0,0,1/H,,eatonad01
559,Terry Mulholland,37,ATL,NL,0.4,52,45,36,3,9,3,0,0,4,0,0,0,16,0.25,0.25,0.333,0.583,46,0.28,33,12,0,0,9,0,0,1,,mulhote01
560,Ron Villone*,30,CIN,NL,-0.1,33,45,43,2,7,1,0,0,4,0,0,0,9,0.163,0.163,0.186,0.349,-13,0.155,-49,8,1,0,2,0,0,1,,villoro01
561,David Newhan*,26,2TM,NL,0.1,24,45,37,8,6,1,0,1,2,0,0,8,13,0.162,0.311,0.27,0.581,52,0.27,44,10,2,0,0,0,1,H/495,,newhada01
561,David Newhan*,26,SDP,NL,0.1,14,26,20,5,3,1,0,1,2,0,0,6,7,0.15,0.346,0.35,0.696,83,0.309,74,7,0,0,0,0,1,/H945,,newhada01
561,David Newhan*,26,PHI,NL,0.1,10,19,17,3,3,0,0,0,0,0,0,2,6,0.176,0.263,0.176,0.44,15,0.219,4,3,2,0,0,0,0,/H4,,newhada01
562,Travis Dawkins,21,CIN,NL,-0.3,14,44,41,5,9,2,0,0,3,0,0,2,7,0.22,0.256,0.268,0.524,32,0.227,3,11,3,0,1,0,1,6,,dawkitr01
563,Brian Meadows,24,SDP,NL,-0.2,21,44,40,2,6,0,0,0,2,0,0,0,17,0.15,0.15,0.15,0.3,-21,0.135,-60,6,1,0,4,0,0,1,,meadobr01
564,Aaron Ledesma,29,COL,NL,-0.2,32,43,40,4,9,2,0,0,3,0,0,2,9,0.225,0.279,0.275,0.554,29,0.277,25,11,1,1,0,0,0,H/53,,ledesaa01
565,Javier Cardona,24,DET,AL,-0.4,26,42,40,1,7,1,0,1,2,0,0,0,9,0.175,0.19,0.275,0.465,19,0.201,0,11,1,1,0,1,0,2/H,,cardoja01
566,Gary Disarcina,32,ANA,AL,0.5,12,42,38,6,15,2,0,1,11,0,1,1,3,0.395,0.425,0.526,0.951,138,0.406,143,20,1,1,2,0,0,6,,disarga01
567,Terrell Lowery,29,SFG,NL,0.5,24,42,34,13,15,4,0,1,5,1,0,7,8,0.441,0.548,0.647,1.195,210,0.524,220,22,1,1,0,0,0,7H/9D,,lowerte01
568,John Snyder,25,MIL,NL,-0.2,22,42,38,1,3,1,0,0,0,0,0,2,7,0.079,0.146,0.105,0.252,-34,0.128,-60,4,1,1,1,0,0,1/H,,snydejo02
569,Ozzie Timmons,29,TBD,AL,0.3,12,42,41,9,14,3,0,4,13,0,0,1,7,0.341,0.357,0.707,1.064,164,0.462,174,29,2,0,0,0,0,/97HD,,timmooz01
570,John Barnes,24,MIN,AL,0.2,11,41,37,5,13,4,0,0,2,0,1,2,6,0.351,0.415,0.459,0.874,119,0.38,121,17,3,2,0,0,0,/978,,barnejo01
571,Reid Cornelius,30,FLA,NL,-0.1,21,41,37,1,5,2,0,0,1,0,0,0,12,0.135,0.135,0.189,0.324,-17,0.141,-59,7,1,0,4,0,0,1/H,,cornere01
572,Chris Donnels*,34,LAD,NL,0.3,27,41,34,8,10,3,0,4,9,0,0,6,7,0.294,0.39,0.735,1.126,183,0.447,171,25,3,0,0,1,1,H/7354,,donnech01
573,George Lombard*,24,ATL,NL,-0.6,27,41,39,8,4,0,0,0,2,4,0,1,14,0.103,0.146,0.103,0.249,-35,0.169,-46,4,2,1,0,0,0,H9/7,,lombage01
574,Wade Miller,23,HOU,NL,-0.3,15,41,40,1,4,1,0,0,3,0,0,0,16,0.1,0.1,0.125,0.225,-45,0.099,-91,5,1,0,1,0,0,1,,millewa04
575,José Silva,26,PIT,NL,0,48,41,34,0,6,0,0,0,2,0,0,1,12,0.176,0.222,0.176,0.399,3,0.191,-30,6,1,1,5,0,0,1,,silvajo01
576,Chuck Smith,30,FLA,NL,-0.2,20,41,40,2,4,0,0,0,2,0,0,0,19,0.1,0.1,0.1,0.2,-48,0.136,-51,4,1,0,1,0,0,1/H,ROY-6,smithch07
577,Danny Ardoin,25,MIN,AL,-0.2,15,40,32,4,4,1,0,1,5,0,0,8,10,0.125,0.3,0.25,0.55,40,0.271,38,8,0,0,0,0,0,2/H,,ardoida01
578,Jason Bere,29,MIL,NL,0.2,19,40,39,3,8,0,1,0,2,0,0,0,17,0.205,0.205,0.256,0.462,17,0.249,26,10,1,0,1,0,0,1,,bereja01
579,Octavio Dotel,26,HOU,NL,-0.5,49,40,32,1,1,0,0,0,0,0,0,1,16,0.031,0.061,0.031,0.092,-76,0.049,-167,1,0,0,7,0,0,1,,doteloc01
580,Kevin Jarvis*,30,COL,NL,-0.3,24,40,34,4,3,1,0,0,0,0,0,2,11,0.088,0.162,0.118,0.28,-34,0.142,-83,4,0,1,3,0,0,1/H,,jarvike01
581,Lou Collier,26,MIL,NL,-0.2,14,39,32,9,7,1,0,1,2,0,0,6,4,0.219,0.333,0.344,0.677,74,0.333,86,11,1,0,0,1,0,/87H5,,collilo01
582,Joe Nathan,25,SFG,NL,0.2,19,38,32,3,5,2,0,2,3,0,0,1,9,0.156,0.176,0.406,0.583,46,0.236,15,13,1,0,4,1,0,1,,nathajo01
583,Carl Pavano,24,MON,NL,-0.1,15,38,35,2,5,1,0,0,0,0,0,0,16,0.143,0.143,0.171,0.314,-22,0.165,-48,6,0,0,3,0,0,1,,pavanca01
584,Julián Tavárez*,27,COL,NL,-0.3,50,38,35,1,3,0,0,0,0,0,0,0,14,0.086,0.086,0.086,0.171,-60,0.104,-113,3,0,0,3,0,0,1,,tavarju01
585,Brian Tollberg,27,SDP,NL,-0.2,19,38,32,1,3,0,0,0,1,0,0,0,11,0.094,0.094,0.094,0.188,-51,0.113,-91,3,1,0,6,0,0,1,,tollbbr01
586,John Valentin,33,BOS,AL,-0.1,10,38,35,6,9,1,0,2,2,0,1,2,5,0.257,0.297,0.457,0.754,86,0.31,74,16,1,0,1,0,0,5,,valenjo02
587,Bruce Chen*,23,2TM,NL,-0.4,35,38,30,0,1,0,0,0,1,0,0,1,20,0.033,0.065,0.033,0.098,-74,0.052,-161,1,0,0,7,0,0,1,,chenbr01
587,Bruce Chen*,23,ATL,NL,-0.1,21,7,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,-100,0,-246,0,0,0,2,0,0,1,,chenbr01
587,Bruce Chen*,23,PHI,NL,-0.3,14,31,25,0,1,0,0,0,1,0,0,1,17,0.04,0.077,0.04,0.117,-69,0.063,-144,1,0,0,5,0,0,1,,chenbr01
588,Francisco Córdova,28,PIT,NL,-0.1,17,37,35,0,4,0,0,0,3,0,0,2,15,0.114,0.162,0.114,0.276,-28,0.137,-52,4,1,0,0,0,0,1,,cordofr01
589,Randy Knorr,31,TEX,AL,0.2,15,37,34,5,10,2,0,2,2,0,0,0,3,0.294,0.294,0.529,0.824,102,0.346,91,18,0,0,3,0,0,2,,knorrra01
590,Quinton McCracken#,29,TBD,AL,-0.3,15,37,31,5,4,0,0,0,2,0,1,6,4,0.129,0.27,0.129,0.399,7,0.203,6,4,3,0,0,0,0,/7H8,,mccraqu01
591,Todd Stottlemyre*,35,ARI,NL,0.3,18,37,31,6,6,2,0,1,4,0,0,3,14,0.194,0.265,0.355,0.62,52,0.274,33,11,0,0,3,0,0,1,,stottto01
592,Jacob Cruz*,27,CLE,AL,0.2,11,36,29,3,7,3,0,0,5,1,0,5,4,0.241,0.361,0.345,0.706,80,0.359,96,10,0,1,0,1,0,/8D7H,,cruzja01
593,Gerónimo Berroa,35,LAD,NL,0.1,24,35,31,2,8,0,1,0,5,0,0,4,8,0.258,0.343,0.323,0.665,74,0.349,101,10,2,0,0,0,1,H/739,,berroge01
594,Ross Gload*,24,CHC,NL,-0.3,18,35,31,4,6,0,1,1,3,0,0,3,10,0.194,0.257,0.355,0.612,55,0.292,58,11,1,0,0,1,0,/H739,,gloadro01
595,Eric Gagné,24,LAD,NL,0,18,34,28,1,4,0,0,0,0,0,0,0,5,0.143,0.143,0.143,0.286,-25,0.162,-57,4,0,0,6,0,0,1,,gagneer01
596,Scott Downs*,24,2TM,NL,-0.2,18,34,28,2,2,0,0,0,1,0,0,2,10,0.071,0.133,0.071,0.205,-45,0.108,-92,2,0,0,4,0,0,1,,downssc01
596,Scott Downs*,24,CHC,NL,-0.2,17,32,26,2,2,0,0,0,1,0,0,2,10,0.077,0.143,0.077,0.22,-41,0.116,-87,2,0,0,4,0,0,1,,downssc01
596,Scott Downs*,24,MON,NL,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,-152,0,0,0,0,0,0,/1,,downssc01
597,Jorge Velandia,25,2TM,2LG,-0.4,33,34,31,2,3,1,0,0,2,0,0,2,8,0.097,0.176,0.129,0.306,-19,0.182,-16,4,0,1,0,0,0,46/H5,,velanjo01
597,Jorge Velandia,25,OAK,AL,-0.3,18,25,24,1,3,1,0,0,2,0,0,0,6,0.125,0.16,0.167,0.327,-15,0.153,-35,4,0,1,0,0,0,4/H6,,velanjo01
597,Jorge Velandia,25,NYM,NL,-0.1,15,9,7,1,0,0,0,0,0,0,0,2,2,0,0.222,0,0.222,-36,0.263,39,0,0,0,0,0,0,/465H,,velanjo01
598,Charles Gipson,27,SEA,AL,0.2,59,33,29,7,9,1,1,0,3,2,3,4,9,0.31,0.394,0.414,0.808,111,0.387,150,12,0,0,0,0,0,97H/856D,,gipsoch01
599,Larry Sutton*,30,STL,NL,0.1,23,33,25,5,8,0,0,1,6,0,0,5,7,0.32,0.406,0.44,0.846,114,0.372,109,11,0,0,1,2,0,H/379,,suttola01
600,Ismael Valdéz,26,2TM,NL,0.2,19,33,25,2,5,2,0,1,3,0,0,1,10,0.2,0.231,0.4,0.631,58,0.268,31,10,0,0,7,0,0,1/H,,valdeis01
600,Ismael Valdéz,26,CHC,NL,0.2,10,20,14,1,4,2,0,0,2,0,0,1,3,0.286,0.333,0.429,0.762,93,0.335,84,6,0,0,5,0,0,1/H,,valdeis01
600,Ismael Valdéz,26,LAD,NL,0,9,13,11,1,1,0,0,1,1,0,0,0,7,0.091,0.091,0.364,0.455,10,0.178,-40,4,0,0,2,0,0,/1,,valdeis01
601,Karim García*,24,2TM,AL,-0.8,16,33,33,1,3,0,0,0,0,0,0,0,10,0.091,0.091,0.091,0.182,-52,0.082,-81,3,1,0,0,0,0,/9DH7,,garcika01
601,Karim García*,24,DET,AL,-0.4,8,17,17,1,3,0,0,0,0,0,0,0,4,0.176,0.176,0.176,0.353,-7,0.16,-28,3,1,0,0,0,0,/9DH,,garcika01
601,Karim García*,24,BAL,AL,-0.4,8,16,16,0,0,0,0,0,0,0,0,0,6,0,0,0,0,-100,0,-138,0,0,0,0,0,0,/DH7,,garcika01
602,Rolando Arrojo,34,COL,NL,-0.2,18,32,28,2,3,1,0,0,3,0,0,1,13,0.107,0.138,0.143,0.281,-35,0.13,-96,4,0,0,3,0,0,1,,arrojro01
603,Félix José#,35,NYY,AL,-0.3,20,32,29,4,7,0,0,1,5,0,1,2,9,0.241,0.281,0.345,0.626,59,0.259,46,10,1,0,0,1,0,H/97D,,josefe01
604,Rob Ryan*,27,ARI,NL,0.1,27,32,27,4,8,1,1,0,2,0,0,4,7,0.296,0.406,0.407,0.814,104,0.371,106,11,0,1,0,0,0,H/9D,,ryanro02
605,Mike Thurman,26,MON,NL,-0.3,17,32,24,3,1,0,0,0,0,0,0,2,17,0.042,0.115,0.042,0.157,-58,0.09,-132,1,0,0,6,0,0,1,,thurmmi01
606,Dusty Allen,27,2TM,2LG,0.1,27,32,28,5,7,2,0,2,2,0,0,4,12,0.25,0.344,0.536,0.879,125,0.374,121,15,1,0,0,0,0,3/H759D,,allendu01
606,Dusty Allen,27,SDP,NL,-0.3,9,14,12,0,0,0,0,0,0,0,0,2,5,0,0.143,0,0.143,-58,0.103,-67,0,1,0,0,0,0,/H73D,,allendu01
606,Dusty Allen,27,DET,AL,0.3,18,18,16,5,7,2,0,2,2,0,0,2,7,0.438,0.5,0.938,1.438,263,0.584,261,15,0,0,0,0,0,3/H579,,allendu01
607,Mike Bell,25,CIN,NL,0.2,19,31,27,5,6,0,0,2,4,0,0,4,7,0.222,0.323,0.444,0.767,90,0.336,83,12,0,0,0,0,0,5H,,bellmi02
608,Bubba Carpenter*,31,COL,NL,-0.1,15,31,27,4,6,0,0,3,5,0,0,4,13,0.222,0.323,0.556,0.878,97,0.37,89,15,0,0,0,0,0,/H7D9,,carpebu01
609,Rubén Quevedo,21,CHC,NL,-0.1,21,31,30,1,4,0,0,0,1,0,0,0,10,0.133,0.133,0.133,0.267,-31,0.151,-45,4,1,0,1,0,0,1,,queveru01
610,Tony Armas,22,MON,NL,-0.1,15,30,26,1,1,0,0,0,1,0,0,1,12,0.038,0.074,0.038,0.113,-71,0.128,-80,1,0,0,3,0,0,1,,armasto02
611,A.J. Burnett,23,FLA,NL,0.5,13,30,25,3,7,1,1,1,3,0,0,3,10,0.28,0.357,0.52,0.877,124,0.376,121,13,0,0,2,0,0,1,,burnea.01
612,Lance Johnson*,36,NYY,AL,0,18,30,30,6,9,1,0,0,2,2,0,0,7,0.3,0.3,0.333,0.633,62,0.329,72,10,1,0,0,0,0,H/D79,,johnsla03
613,Greg LaRocca,27,SDP,NL,-0.4,13,30,27,1,6,2,0,0,2,0,0,1,4,0.222,0.25,0.296,0.546,43,0.244,25,8,1,0,2,0,0,/56H4,,larocgr01
614,John Roskos,25,SDP,NL,-0.5,14,30,27,0,1,1,0,0,1,0,0,3,7,0.037,0.133,0.074,0.207,-43,0.145,-39,2,1,0,0,0,0,/H739,,roskojo01
615,Steve Sisco,30,ATL,NL,-0.1,25,30,27,4,5,0,0,1,2,0,0,3,4,0.185,0.267,0.296,0.563,42,0.319,74,8,1,0,0,0,0,H/4759D,,siscost01
616,Osvaldo Fernández,33,CIN,NL,-0.1,15,29,22,0,2,0,0,0,1,0,0,2,10,0.091,0.167,0.091,0.258,-33,0.136,-88,2,0,0,5,0,0,1,,fernaos01
617,Jay Witasick,27,2TM,2LG,-0.1,14,29,26,0,3,0,0,0,3,0,0,1,12,0.115,0.148,0.115,0.264,-30,0.127,-63,3,1,0,2,0,0,1,,witasja01
617,Jay Witasick,27,KCR,AL,-0.1,3,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,-100,0,-148,0,0,0,0,0,0,1,,witasja01
617,Jay Witasick,27,SDP,NL,-0.1,11,25,22,0,3,0,0,0,3,0,0,1,10,0.136,0.174,0.136,0.31,-17,0.149,-47,3,1,0,2,0,0,1,,witasja01
618,Dee Brown*,22,KCR,AL,0,15,28,25,4,4,1,0,0,4,0,0,3,9,0.16,0.25,0.2,0.45,15,0.253,26,5,0,0,0,0,0,H/7,,brownde02
619,Brian Rose,24,2TM,2LG,-0.4,14,28,24,1,1,0,0,0,0,0,0,1,11,0.042,0.08,0.042,0.122,-70,0.065,-147,1,1,0,3,0,0,1,,rosebr01
619,Brian Rose,24,BOS,AL,0,2,4,3,0,0,0,0,0,0,0,0,1,1,0,0.25,0,0.25,-29,0.183,-23,0,0,0,0,0,0,1,,rosebr01
619,Brian Rose,24,COL,NL,-0.4,12,24,21,1,1,0,0,0,0,0,0,0,10,0.048,0.048,0.048,0.095,-78,0.043,-172,1,1,0,3,0,0,1,,rosebr01
620,Kelly Dransfeldt,25,TEX,AL,0,16,27,26,2,3,2,0,0,2,0,0,1,14,0.115,0.148,0.192,0.34,-15,0.153,-40,5,0,0,0,0,0,6/H4,,dranske01
621,Mark Johnson*,32,NYM,NL,-0.2,21,27,22,2,4,0,0,1,6,0,0,5,9,0.182,0.333,0.318,0.652,69,0.307,69,7,1,0,0,0,0,H/37D,,johnsma01
622,Roberto Kelly,35,NYY,AL,-0.5,10,27,25,4,3,1,0,1,1,0,0,1,6,0.12,0.185,0.28,0.465,17,0.206,-2,7,0,1,0,0,0,/78,,kellyro01
623,Dan Serafini#,26,2TM,NL,-0.2,14,27,24,1,2,0,0,0,2,0,0,0,9,0.083,0.083,0.083,0.167,-57,0.113,-89,2,1,0,3,0,0,1,,serafda01
623,Dan Serafini#,26,SDP,NL,0,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,,serafda01
623,Dan Serafini#,26,PIT,NL,-0.2,11,27,24,1,2,0,0,0,2,0,0,0,9,0.083,0.083,0.083,0.167,-57,0.113,-89,2,1,0,3,0,0,1,,serafda01
624,Adam Melhuse#,28,2TM,NL,-0.1,24,27,24,3,4,0,1,0,4,0,0,3,6,0.167,0.259,0.25,0.509,19,0.272,22,6,1,0,0,0,0,H/329,,melhuad01
624,Adam Melhuse#,28,LAD,NL,,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,-131,0,0,0,0,0,0,/H,,melhuad01
624,Adam Melhuse#,28,COL,NL,-0.1,23,26,23,3,4,0,1,0,4,0,0,3,5,0.174,0.269,0.261,0.53,23,0.283,29,6,1,0,0,0,0,H/329,,melhuad01
625,Mike Johnson*,24,MON,NL,-0.1,39,26,22,1,4,0,0,0,3,0,0,1,8,0.182,0.217,0.182,0.399,1,0.188,-36,4,1,0,3,0,0,1,,johnsmi02
626,Pablo Ozuna,25,FLA,NL,0.2,14,26,24,2,8,1,0,0,0,1,0,0,2,0.333,0.333,0.375,0.708,84,0.363,104,9,0,0,2,0,0,/4H,,ozunapa01
627,Steve Woodard*,25,MIL,NL,-0.2,24,26,22,0,1,0,0,0,2,0,0,1,6,0.045,0.125,0.045,0.17,-54,0.099,-91,1,1,1,2,0,0,1,,woodast01
628,Paul Rigdon,24,2TM,2LG,0.2,13,25,16,3,3,0,0,1,1,0,0,2,6,0.188,0.278,0.375,0.653,65,0.289,39,6,1,0,7,0,0,1,,rigdopa01
628,Paul Rigdon,24,CLE,AL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,,rigdopa01
628,Paul Rigdon,24,MIL,NL,0.2,12,25,16,3,3,0,0,1,1,0,0,2,6,0.188,0.278,0.375,0.653,65,0.289,39,6,1,0,7,0,0,1,,rigdopa01
629,Paul Byrd,29,PHI,NL,0.2,16,24,20,2,3,0,0,0,0,0,0,1,6,0.15,0.227,0.15,0.377,-2,0.274,37,3,0,1,2,0,0,1,,byrdpa01
630,Dewayne Wise*,22,TOR,AL,-0.2,28,24,22,3,3,0,0,0,0,1,0,1,5,0.136,0.208,0.136,0.345,-11,0.185,-27,3,0,1,0,0,0,7H/9D8,,wisede01
631,Bronson Arroyo,23,PIT,NL,-0.1,21,23,21,2,3,2,0,0,0,0,0,0,10,0.143,0.143,0.238,0.381,-6,0.162,-47,5,0,0,2,0,0,1/H,,arroybr01
632,Justin Baughman,25,ANA,AL,0.1,16,23,22,4,5,2,0,0,0,3,0,1,2,0.227,0.261,0.318,0.579,45,0.328,58,7,0,0,0,0,0,/H46D,,baughju01
633,Shawn Gilbert,35,LAD,NL,-0.1,15,23,20,5,3,1,0,1,3,0,0,2,7,0.15,0.227,0.35,0.577,47,0.252,31,7,0,0,1,0,0,/7H89,,gilbesh01
634,Sterling Hitchcock*,29,SDP,NL,-0.4,11,23,22,0,0,0,0,0,1,0,0,0,12,0,0,0,0,-100,0,-150,0,1,0,1,0,0,1,,hitchst01
635,McKay Christensen*,24,CHW,AL,-0.2,32,22,19,4,2,0,0,0,1,1,1,2,6,0.105,0.227,0.105,0.333,-12,0.17,-20,2,0,1,0,0,0,8/H,,chrismc01
636,Geraldo Guzmán,27,ARI,NL,-0.4,13,22,19,0,0,0,0,0,0,0,0,0,13,0,0,0,0,-100,0,-191,0,0,0,3,0,0,1,,guzmage01
637,Eddie Pérez,32,ATL,NL,-0.1,7,22,22,0,4,1,0,0,3,0,0,0,2,0.182,0.182,0.227,0.409,3,0.221,6,5,0,0,0,0,0,/2,,perezed02
638,Jason Schmidt,27,PIT,NL,-0.3,10,22,19,1,0,0,0,0,0,0,0,1,9,0,0.05,0,0.05,-86,0.036,-144,0,1,0,2,0,0,1,,schmija01
639,Scott Williamson,24,CIN,NL,-0.1,47,22,16,1,1,0,0,0,0,0,0,2,8,0.063,0.167,0.063,0.229,-39,0.131,-95,1,0,0,4,0,0,1,,willisc01
640,Casey Blake,26,MIN,AL,0,7,21,16,1,3,2,0,0,1,0,0,3,7,0.188,0.333,0.313,0.646,63,0.346,89,5,1,1,0,1,0,/5H3D,,blakeca01
641,Felipe Lira,28,MON,NL,0.2,50,21,19,3,4,0,0,2,3,0,0,0,13,0.211,0.2,0.526,0.726,73,0.286,45,10,0,0,1,1,0,1/H,,lirafe01
642,Vladimir Núñez,25,FLA,NL,0.1,17,21,17,2,2,0,0,1,3,0,0,0,5,0.118,0.118,0.294,0.412,2,0.222,-8,5,0,0,4,0,0,1,,nunezvl01
643,Charlie O'Brien,40,MON,NL,-0.2,9,21,19,1,4,1,0,1,2,0,0,2,7,0.211,0.286,0.421,0.707,74,0.286,45,8,0,0,0,0,1,/2,,o'brich01
644,Curtis Pride*,31,BOS,AL,0,9,21,20,4,5,1,0,0,0,0,0,1,7,0.25,0.286,0.3,0.586,48,0.267,36,6,0,0,0,0,0,/7H8D,,pridecu01
645,Andy Sheets,28,BOS,AL,-0.3,12,21,21,1,2,0,0,0,1,0,0,0,3,0.095,0.095,0.095,0.19,-52,0.086,-88,2,1,0,0,0,0,6/D3H,,sheetan01
646,Alex Fernandez,30,FLA,NL,0,9,20,17,1,2,1,0,0,3,0,0,3,10,0.118,0.25,0.176,0.426,14,0.216,8,3,2,0,0,0,0,/1H,,fernaal01
647,Pat Mahomes,29,NYM,NL,0.3,49,20,17,1,4,1,0,0,1,0,0,1,5,0.235,0.278,0.294,0.572,48,0.311,69,5,0,0,2,0,0,1/H,,mahompa01
648,Kent Bottenfield,31,2TM,2LG,-0.1,9,20,17,3,2,0,0,0,0,0,0,0,4,0.118,0.118,0.118,0.235,-40,0.107,-115,2,0,0,3,0,0,1,,botteke01
648,Kent Bottenfield,31,ANA,AL,0.1,1,3,3,1,2,0,0,0,0,0,0,0,1,0.667,0.667,0.667,1.333,238,0.604,269,2,0,0,0,0,0,1,,botteke01
648,Kent Bottenfield,31,PHI,NL,-0.2,8,17,14,2,0,0,0,0,0,0,0,0,3,0,0,0,0,-100,0,-201,0,0,0,3,0,0,/1,,botteke01
649,Jesse Garcia,26,BAL,AL,0.1,14,19,17,2,1,0,0,0,0,0,0,2,2,0.059,0.158,0.059,0.217,-40,0.173,-20,1,0,0,0,0,0,/46H,,garcije01
650,Daniel Garibay*,27,CHC,NL,-0.1,28,19,15,1,2,0,0,0,1,0,0,0,6,0.133,0.133,0.133,0.267,-31,0.12,-105,2,0,0,4,0,0,1/H,,garibda01
651,Keith Luuloa,25,ANA,AL,0,6,19,18,3,6,0,0,0,0,0,0,1,1,0.333,0.368,0.333,0.702,79,0.325,76,6,0,0,0,0,0,/64H,,luuloke01
652,Cliff Politte,26,PHI,NL,0,12,19,15,1,2,1,0,0,2,0,0,1,4,0.133,0.176,0.2,0.376,-5,0.169,-46,3,0,0,2,1,0,1,,politcl01
653,Tike Redman*,23,PIT,NL,0.1,9,19,18,2,6,1,0,1,1,1,0,1,7,0.333,0.368,0.556,0.924,130,0.409,128,10,0,0,0,0,0,/9H7,,redmaju01
654,Jeff Branson*,33,LAD,NL,-0.1,18,18,17,3,4,1,0,0,0,0,0,1,6,0.235,0.278,0.294,0.572,49,0.26,39,5,1,0,0,0,0,/6H45,,bransje01
655,Kevin Brown,27,MIL,NL,0.1,5,18,17,3,4,3,0,0,1,0,0,1,5,0.235,0.278,0.412,0.69,74,0.4,133,7,0,0,0,0,0,/2,,brownke04
656,Adam Hyzdu,28,PIT,NL,0.1,12,18,18,2,7,2,0,1,4,0,0,0,4,0.389,0.389,0.667,1.056,161,0.448,164,12,0,0,0,0,0,/H97,,hyzduad01
657,Hideki Irabu,31,MON,NL,0,11,18,16,1,2,0,0,0,1,0,0,0,7,0.125,0.125,0.125,0.25,-37,0.228,-4,2,1,0,2,0,0,1,,irabuhi01
658,Scott Karl*,28,COL,NL,0.1,15,18,14,3,4,0,0,0,0,0,1,1,5,0.286,0.375,0.286,0.661,56,0.285,47,4,0,1,2,0,0,1,,karlsc01
659,Sandy Martínez*,29,FLA,NL,-0.1,10,18,18,1,4,2,0,0,0,0,0,0,8,0.222,0.222,0.333,0.556,42,0.239,24,6,0,0,0,0,0,/2H,,martisa01
660,Chris Jones,34,MIL,NL,-0.1,12,17,16,3,3,2,0,0,1,0,0,1,4,0.188,0.235,0.313,0.548,39,0.242,23,5,0,0,0,0,0,H/9,,jonesch05
661,Mike Morgan,40,ARI,NL,0.3,59,17,16,0,7,0,0,0,1,0,0,0,5,0.438,0.438,0.438,0.875,119,0.395,124,7,0,0,1,0,0,1,,morgami01
662,George Williams#,31,SDP,NL,-0.1,11,17,16,2,3,0,0,1,2,0,0,0,4,0.188,0.235,0.375,0.61,56,0.319,83,6,0,1,0,0,0,/2H,,willige03
663,Gabe Álvarez,26,2TM,2LG,-0.3,12,17,14,1,2,1,0,0,0,0,1,3,2,0.143,0.294,0.214,0.508,36,0.224,39,3,0,0,0,0,0,/H57D,,alvarga01
663,Gabe Álvarez,26,DET,AL,0,1,3,1,0,0,0,0,0,0,0,1,2,1,0,0.667,0,0.667,96,0.311,197,0,0,0,0,0,0,/D,,alvarga01
663,Gabe Álvarez,26,SDP,NL,-0.3,11,14,13,1,2,1,0,0,0,0,0,1,1,0.154,0.214,0.231,0.445,17,0.205,3,3,0,0,0,0,0,/H57,,alvarga01
